2015,0.00878,0.0109,0.138,0,821.752,37.5,0.494,0.506,0.0064,0.1786,0.3065,0.2862,0.2287
2016,0.00878,0.0109,0.138,0,821.752,37.5,0.494,0.506,0.0064,0.1786,0.3065,0.2862,0.2287
